 TEMP->   3.0000000000000000     
 DENSITY->   1.2000000476837158     
 N->         864
 CUTOFF->   3.2999999523162842     
 NUM_STEPS->       10000
   3915.4510173848844       -3394.6029331340778        520.84808425080655        3.0246821300771605     
   3944.0447260373185       -3423.4242155507914        520.62051048652711        3.0467707424004007     
   3965.7244179582253       -3445.3099654069583        520.41445255126700        3.0635182834748749     
   3977.1494134260965       -3456.9902691125681        520.15914431352849        3.0723440814415577     
   3974.7865254077842       -3454.8032993599686        519.98322604781561        3.0705187527290723     
   3956.7087525776615       -3436.6376464248815        520.07110615277998        3.0565536906741300     
   3925.1874502542018       -3404.7018925592047        520.48555769499717        3.0322035150669771     
   3887.6237505628906       -3366.4726130034569        521.15113755943366        3.0031855933278413     
   3854.7847211784547       -3333.0022945411683        521.78242663728633        2.9778174748385129     
   3836.2678014854878       -3314.2520961077234        522.01570537776433        2.9635131722560741     
   3835.2926179523542       -3313.6119139422453        521.68070401010891        2.9627598439183886     
   3847.2202403464435       -3326.0254729240978        521.19476742234565        2.9719739207002265     
   3864.7535997167556       -3343.7619283641689        520.99167135258676        2.9855184238831640     
   3883.5352896094300       -3362.5805546507868        520.95473495864326        3.0000272611892083     
   3901.7083694731909       -3380.8934646932171        520.81490477997386        3.0140659478356051     
   3917.1263738013517       -3396.4986656559704        520.62770814538135        3.0259763412911176     
   3927.7647188106721       -3407.1332178731677        520.63150093750437        3.0341944525381783     
   3934.3513302555048       -3413.4597699070391        520.89156034846565        3.0392826035191232     
   3940.5678229281784       -3419.4772294744525        521.09059345372589        3.0440848381059702     
   3948.9173845196833       -3427.9867802769404        520.93060424274290        3.0505348663728724     
   3957.2792258947534       -3436.6624785841245        520.61674731062885        3.0569943807607212     
   3961.1878140031858       -3440.7013844888902        520.48642951429565        3.0600137613002594     
   3957.9164623570123       -3437.4416969506278        520.47476540638445        3.0574866453124852     
   3946.2094860154170       -3425.9062160089329        520.30327000648413        3.0484430173931378     
   3924.0048790176370       -3403.8416974006122        520.16318161702475        3.0312899799286495     
   3890.9607325424186       -3370.4584448860755        520.50228765634301        3.0057634086847576     
   3853.2526584378852       -3332.0160648706101        521.23659356727512        2.9766339578508192     
   3821.7847286290798       -3300.0565076732169        521.72822095586298        2.9523250124596987     
   3804.5583698329283       -3282.7431519339802        521.81521789894805        2.9390176669238532     
   3803.7048718124497       -3281.9502458977822        521.75462591466749        2.9383583405271918     
   3817.3448095535564       -3295.9051674666898        521.43964208686657        2.9488951792611484     
   3839.6656095179319       -3318.7219553392306        520.94365417870131        2.9661379756801329     
   3862.3972854919325       -3341.8708604075200        520.52642508441249        2.9836981734198011     
   3878.0774300312801       -3357.8652843386253        520.21214569265476        2.9958110699353266     
   3881.8520794382885       -3361.6442755539492        520.20780388433923        2.9987269829573493     
   3873.9920530777863       -3353.3508906309107        520.64116244687557        2.9926551201836897     
   3860.1444584777869       -3339.1340580145174        521.01040046326943        2.9819578667267570     
   3845.3869649241110       -3324.4068588770297        520.98010604708134        2.9705577172067295     
   3830.5215209495227       -3309.5171918856131        521.00432906390961        2.9590741760907862     
   3816.7530499949075       -3295.3059958214403        521.44705417346722        2.9484380455735093     
   3809.6523507871598       -3287.7186882424785        521.93366254468128        2.9429527622921281     
   3814.7206534618181       -3292.8356125071846        521.88504095463350        2.9468680212142280     
   3830.3118069405718       -3309.0601520153391        521.25165492523274        2.9589121722213765     
   3846.9553063065482       -3326.4653891326316        520.48991717391664        2.9717692594102343     
   3853.7982333805971       -3333.6029743391491        520.19525904144803        2.9770554139672440     
   3847.4373315486000       -3326.6181789100760        520.81915263852397        2.9721416234442644     
   3836.1794170444659       -3314.5102594576183        521.66915758684763        2.9634448953607309     
   3830.4095175734210       -3308.7474456233367        521.66207195008428        2.9589876535909005     
   3831.0488101039609       -3309.6810712212373        521.36773888272364        2.9594815064534266     
   3833.6541682551747       -3312.5064509499616        521.14771730521306        2.9614941431094435     
   3834.3162189879672       -3313.3448044580364        520.97141452993083        2.9620055766612339     
   3830.6958668570305       -3309.7265533944369        520.96931346259362        2.9592088581359834     
   3823.1047344094277       -3301.9801740422581        521.12456036716958        2.9533447156503883     
   3814.0817510770344       -3292.8132247892704        521.26852628776396        2.9463744697389220     
   3806.3705791297630       -3285.0177429374171        521.35283619234588        2.9404175968557458     
   3801.9550550550607       -3280.5376026625695        521.41745239249121        2.9370066087717732     
   3802.8213893215648       -3281.1797526856062        521.64163663595855        2.9376758511560950     
   3812.9709708625019       -3290.9464967971003        522.02447406540159        2.9455163930957915     
   3836.9971529456384       -3315.0452525663977        521.95190037924067        2.9640765955547610     
   3873.1633969778495       -3351.8690061900966        521.29439078775295        2.9920149841466586     
   3911.8722533869836       -3391.2861519878829        520.58610139910070        3.0219175383445220     
   3942.1782508424171       -3422.0267012610288        520.15154958138828        3.0453288921146520     
   3957.4636554088293       -3437.3218404980789        520.14181491075033        3.0571368523822553     
   3958.0541410405990       -3437.4548234665526        520.59931757404638        3.0575930019626103     
   3951.4597762734184       -3430.0751801503761        521.38459612304223        3.0524988615476389     
   3949.3431723998478       -3427.3384145599625        522.00475783988531        3.0508637870991486     
   3959.6818014598084       -3437.9293417982726        521.75245966153580        3.0588503680647419     
   3978.8619397506413       -3457.9473525634862        520.91458718715512        3.0736670063736127     
   3995.1249481558084       -3474.7983790427379        520.32656911307049        3.0862301646626560     
   3998.8569261834241       -3478.6808279428010        520.17609824062311        3.0891131140853023     
   3987.2154952326041       -3466.8090018473581        520.40649338524599        3.0801201199170367     
